age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,NHB,oil,FL,mrh-eq,-5791.668220670375,-4632.862288244607,-4453.469496593525,-4976.5160218497595,764.6131059677335,0,0,0,0,0,-5791.668220670375,-4632.862288244607,-4453.469496593525,-4976.5160218497595,764.6131059677335,-12537167.725342816,-10081025.872854093,-9629571.009034274,-10784424.81624669,1647100.0823042844,-4839.438831428213,-3871.4827258661217,-3721.1908305537586,-4158.3824487607635,638.8478299806272,-952.2293892421695,-761.3795623784808,-732.2786660397649,-818.1335730889977,125.76549666432335,78423.37609602338,78602.7688876746,79761.57482010034,78946.42262127971,764.6131059677693,73969.9065994299,73969.9065994299,73969.9065994299,73969.9065994299,0,65549.37162455369,65699.6635198661,66667.61962542823,65986.56324276073,638.8478299806627,61828.180794,61828.180794,61828.180794,61828.18079400001,0,12874.004471469652,12903.105367808359,13093.95519467204,12959.859378518877,125.76549666431615,12141.72580542988,12141.72580542988,12141.72580542988,12141.72580542988,0,0,0,0,0,0,-952.2293892421695,-761.3795623784808,-732.2786660397649,-818.1335730889977,125.76549666432335,0,0,0,0,0,0,0,0,0,0,12874.004471469652,12903.105367808359,13093.95519467204,12959.859378518877,125.76549666431615,12141.72580542988,12141.72580542988,12141.72580542988,12141.72580542988,0
55-64,NHB,oil,Food_price,USD,-118889.90072878436,-82615.51873259063,-66336.88468432531,-89631.57064414448,28318.99874545395,0,0,0,0,0,-118889.90072878436,-82615.51873259063,-66336.88468432531,-89631.57064414448,28318.99874545395,-12537167.725342816,-10081025.872854093,-9629571.009034274,-10784424.81624669,1647100.0823042844,-99349.63823934608,-69034.94435442226,-55436.485336978985,-74900.2899219593,23663.787494013828,-19540.262489439046,-13580.574378168336,-10900.399347346323,-14731.280722185422,4655.211948059761,925498.381119236,941777.0151675018,978051.3971636962,948793.0670790557,28318.998745454584,859161.4964349116,859161.4964349116,859161.4964349116,859161.4964349116,0,773485.6383451971,787084.0973626401,817398.7912475638,792949.4429301772,23663.78749401365,718049.1530082178,718049.1530082178,718049.1530082178,718049.1530082178,0,152012.74277404055,154692.91780486243,160652.60591613277,155843.62414887946,4655.211948059485,141112.3434266935,141112.3434266935,141112.3434266935,141112.3434266935,0,0,0,0,0,0,-19540.262489439046,-13580.574378168336,-10900.399347346323,-14731.280722185422,4655.211948059761,0,0,0,0,0,0,0,0,0,0,152012.74277404055,154692.91780486243,160652.60591613277,155843.62414887946,4655.211948059485,141112.3434266935,141112.3434266935,141112.3434266935,141112.3434266935,0
55-64,NHB,sat_fat,CED,MJ,-3600000.152000227,-3517467.0941759255,-3392859.6153045273,-3502704.1394225582,109768.43868994426,0,0,0,0,0,-3600000.152000227,-3517467.0941759255,-3392859.6153045273,-3502704.1394225582,109768.43868994426,-74703478.333263,-72989933.5837125,-70403284.7683872,-72683581.27993186,2278757.027744088,-2725344.1408260944,-2662839.174042991,-2568481.674252954,-2651662.846672137,83124.62365576117,-874656.0111741337,-854627.920132929,-824377.9410515698,-851041.2927504187,26643.81523353738,7683040.810979312,7807648.28985071,7890181.347675022,7792885.335097346,109768.43868994829,4290181.195674799,4290181.195674799,4290181.195674799,4290181.195674799,0,5816326.215671534,5910683.71546158,5973188.682244695,5899507.388090727,83124.62365577223,3247844.541418584,3247844.541418584,3247844.541418584,3247844.541418584,0,1866714.5953077755,1896964.574389135,1916992.6654303386,1893377.9470066242,26643.815233536967,1042336.6542562051,1042336.6542562051,1042336.6542562051,1042336.6542562051,0,0,0,0,0,0,-874656.0111741337,-854627.920132929,-824377.9410515698,-851041.2927504187,26643.81523353738,0,0,0,0,0,0,0,0,0,0,1866714.5953077755,1896964.574389135,1916992.6654303386,1893377.9470066242,26643.815233536967,1042336.6542562051,1042336.6542562051,1042336.6542562051,1042336.6542562051,0
55-64,NHB,sat_fat,FL,mrh-eq,-97873.29572291007,-95638.0109838018,-92259.02944766897,-95236.7138620388,2975.2441148703156,0,0,0,0,0,-97873.29572291007,-95638.0109838018,-92259.02944766897,-95236.7138620388,2975.2441148703156,-74703478.333263,-72989933.5837125,-70403284.7683872,-72683581.27993186,2278757.027744088,-74093.62018313115,-72400.7708747309,-69842.08779561147,-72096.96955167153,2253.0629822377796,-23779.67553977901,-23237.24010907083,-22416.941652057398,-23139.74431036723,722.1811381306383,208894.2638612673,212273.2453974001,214508.53013650846,211871.94827563714,2975.2441148703556,116635.2344135983,116635.2344135983,116635.2344135983,116635.2344135983,0,158139.32969316636,160698.01277228567,162390.86208068585,160394.21144922634,2253.0629822376695,88297.24189755469,88297.24189755469,88297.24189755469,88297.24189755468,0,50754.93416810101,51575.23262511443,52117.66805582263,51477.736826410845,722.1811381306353,28337.99251604365,28337.99251604365,28337.99251604365,28337.99251604365,0,0,0,0,0,0,-23779.67553977901,-23237.24010907083,-22416.941652057398,-23139.74431036723,722.1811381306383,0,0,0,0,0,0,0,0,0,0,50754.93416810101,51575.23262511443,52117.66805582263,51477.736826410845,722.1811381306353,28337.99251604365,28337.99251604365,28337.99251604365,28337.99251604365,0
55-64,NHB,sat_fat,Food_price,USD,-410964.2904343111,-407735.56758519565,-378175.28035248927,-398496.42218744446,19022.047832013737,0,0,0,0,0,-410964.2904343111,-407735.56758519565,-378175.28035248927,-398496.42218744446,19022.047832013737,-74703478.333263,-72989933.5837125,-70403284.7683872,-72683581.27993186,2278757.027744088,-311136.3362978855,-308688.4870254149,-286305.75640543574,-301693.79181576276,14404.371796244217,-99827.95413642499,-99047.080559781,-91869.52394705395,-96802.63037168169,4617.676374225589,869051.6431527023,898611.9303854087,901840.6532345242,889372.7849876574,19022.047832013825,490876.362800212,490876.362800212,490876.362800212,490876.36280021194,0,657939.3649808549,680322.0956008333,682769.9448733054,673327.4003911819,14404.371796244322,371633.6085754191,371633.6085754191,371633.6085754191,371633.6085754191,0,211112.27817184804,218289.834784575,219070.70836121886,216045.38459647566,4617.676374225491,119242.75422479393,119242.75422479393,119242.75422479393,119242.75422479393,0,0,0,0,0,0,-99827.95413642499,-99047.080559781,-91869.52394705395,-96802.63037168169,4617.676374225589,0,0,0,0,0,0,0,0,0,0,211112.27817184804,218289.834784575,219070.70836121886,216045.38459647566,4617.676374225491,119242.75422479393,119242.75422479393,119242.75422479393,119242.75422479393,0
55-64,NHW,added_sugar,CED,MJ,-13097757.195667304,-11393750.99232804,-11225415.331582544,-11932582.761659188,1090345.2816360104,0,0,0,0,0,-13097757.195667304,-11393750.99232804,-11225415.331582544,-11932582.761659188,1090345.2816360104,-519448498.69748026,-451917492.98485446,-445414536.8874332,-473330843.72703147,43153086.321471415,-8678352.067339322,-7549335.8459913,-7437903.952793733,-7906382.978675671,722390.3866239227,-4419405.128327988,-3844415.1463367427,-3787511.378788816,-4026199.782983521,367954.90029810934,19972624.410084296,20140960.0708298,21844966.274169058,20679791.84016094,1090345.281636007,8747209.07850175,8747209.07850175,8747209.07850175,8747209.07850175,0,13233647.040656593,13345078.93385417,14474095.155202184,13702126.066538533,722390.3866239205,5795743.08786286,5795743.08786286,5795743.08786286,5795743.08786286,0,6738977.369427692,6795881.13697564,7370871.118966873,6977665.773622408,367954.90029810864,2951465.990638884,2951465.990638884,2951465.990638884,2951465.990638884,0,0,0,0,0,0,-4419405.128327988,-3844415.1463367427,-3787511.378788816,-4026199.782983521,367954.90029810934,0,0,0,0,0,0,0,0,0,0,6738977.369427692,6795881.13697564,7370871.118966873,6977665.773622408,367954.90029810864,2951465.990638884,2951465.990638884,2951465.990638884,2951465.990638884,0
55-64,NHW,added_sugar,FL,mrh-eq,-614386.5024697304,-534643.8752472885,-527416.7807990008,-560087.921834711,50801.24393745668,0,0,0,0,0,-614386.5024697304,-534643.8752472885,-527416.7807990008,-560087.921834711,50801.24393745668,-519448498.69748026,-451917492.98485446,-445414536.8874332,-473330843.72703147,43153086.321471415,-407085.7590471425,-354250.5456307222,-349466.84014575614,-371110.7238522851,33657.83899228641,-207300.74342258778,-180393.3296165667,-177949.94065324424,-188977.1979824259,17143.405196952463,937668.0303861031,944895.124834391,1024637.7520568334,970339.1714218137,50801.243937457024,410251.2495871029,410251.2495871029,410251.2495871029,410251.24958710297,0,621294.3753178995,626078.0808028649,678913.294219286,642938.2590244283,33657.838992286655,271827.5351721433,271827.5351721433,271827.5351721433,271827.5351721433,0,316373.6550682036,318817.0440315262,345724.45783754747,327400.91239738534,17143.405196952634,138423.7144149596,138423.7144149596,138423.7144149596,138423.7144149596,0,0,0,0,0,0,-207300.74342258778,-180393.3296165667,-177949.94065324424,-188977.1979824259,17143.405196952463,0,0,0,0,0,0,0,0,0,0,316373.6550682036,318817.0440315262,345724.45783754747,327400.91239738534,17143.405196952634,138423.7144149596,138423.7144149596,138423.7144149596,138423.7144149596,0
55-64,NHW,added_sugar,Food_price,USD,-20930470.214302577,-19294850.34193328,-18420331.52263702,-19561903.34301154,1341216.2025054675,0,0,0,0,0,-20930470.214302577,-19294850.34193328,-18420331.52263702,-19561903.34301154,1341216.2025054675,-519448498.69748026,-451917492.98485446,-445414536.8874332,-473330843.72703147,43153086.321471415,-13868470.285519823,-12784687.22621588,-12205516.482218143,-12961744.1789549,888569.0221679653,-7061999.928782765,-6510163.1157174,-6214815.040418897,-6600159.16405665,452647.2026901186,32667345.073574595,33541863.892870903,35177483.765240155,33808916.89394913,1341216.2025054623,14247013.55093757,14247013.55093757,14247013.55093757,14247013.55093757,0,21645554.72477551,22224725.46877326,23308508.528077196,22401782.421512276,888569.0221679652,9440038.24255737,9440038.24255737,9440038.24255737,9440038.24255737,0,11021790.348799087,11317138.424097601,11868975.237162964,11407134.472436847,452647.2026901221,4806975.3083802,4806975.3083802,4806975.3083802,4806975.3083802,0,0,0,0,0,0,-7061999.928782765,-6510163.1157174,-6214815.040418897,-6600159.16405665,452647.2026901186,0,0,0,0,0,0,0,0,0,0,11021790.348799087,11317138.424097601,11868975.237162964,11407134.472436847,452647.2026901221,4806975.3083802,4806975.3083802,4806975.3083802,4806975.3083802,0
55-64,NHW,oil,CED,MJ,-440139.75122775254,-379441.6241490331,-302564.6595081518,-373764.8390395026,72574.64865826104,0,0,0,0,0,-440139.75122775254,-379441.6241490331,-302564.6595081518,-373764.8390395026,72574.64865826104,-47681545.46896156,-41108167.77833013,-32776660.908340864,-40491280.346976504,7862846.523272064,-366913.23571964167,-315942.4757358328,-252393.67805957983,-311529.1291770805,60394.512702379056,-73226.51550811037,-63499.14841319945,-50170.981448571256,-62235.70986242146,12183.722516896898,9913028.67288653,9989905.63752741,10050603.764606118,9984228.852417877,72574.64865825481,9610464.01337836,9610464.01337836,9610464.01337836,9610464.01337836,0,8276048.257377448,8339597.055053701,8390567.815037513,8335183.70849495,60394.51270238148,8023654.579317881,8023654.579317881,8023654.579317881,8023654.57931788,0,1636980.4155090626,1650308.5824736909,1660035.949568603,1649045.1439229131,12183.722516897551,1586809.434060492,1586809.434060492,1586809.434060492,1586809.4340604923,0,0,0,0,0,0,-73226.51550811037,-63499.14841319945,-50170.981448571256,-62235.70986242146,12183.722516896898,0,0,0,0,0,0,0,0,0,0,1636980.4155090626,1650308.5824736909,1660035.949568603,1649045.1439229131,12183.722516897551,1586809.434060492,1586809.434060492,1586809.434060492,1586809.4340604923,0
55-64,NHW,oil,FL,mrh-eq,-22853.365780550394,-19619.61986804381,-15747.02212714969,-19395.46133176748,3745.2153781766274,0,0,0,0,0,-22853.365780550394,-19619.61986804381,-15747.02212714969,-19395.46133176748,3745.2153781766274,-47681545.46896156,-41108167.77833013,-32776660.908340864,-40491280.346976504,7862846.523272064,-19051.26502940443,-16336.034971145808,-13135.96839643147,-16165.916895196433,3116.7979226246935,-3802.100751146024,-3283.5848968979735,-2611.0537307182112,-3229.5444365710573,628.6114298394335,517427.4410626864,521300.03880357963,524533.7847160862,521075.8802673036,3745.2153781761795,501680.4189355352,501680.4189355352,501680.4189355352,501680.4189355352,0,431987.0542294313,435187.12080414663,437902.35086240416,435017.0027281965,3116.79792262467,418851.08583300025,418851.08583300025,418851.08583300025,418851.08583300025,0,85440.38683325406,86112.9179994339,86631.43385368181,86058.8775391069,628.6114298394021,82829.3331025358,82829.3331025358,82829.3331025358,82829.3331025358,0,0,0,0,0,0,-3802.100751146024,-3283.5848968979735,-2611.0537307182112,-3229.5444365710573,628.6114298394335,0,0,0,0,0,0,0,0,0,0,85440.38683325406,86112.9179994339,86631.43385368181,86058.8775391069,628.6114298394021,82829.3331025358,82829.3331025358,82829.3331025358,82829.3331025358,0
55-64,NHW,oil,Food_price,USD,-486117.84381508705,-382430.9262177607,-275789.4841601925,-381394.25096855307,110702.77719665768,0,0,0,0,0,-486117.84381508705,-382430.9262177607,-275789.4841601925,-381394.25096855307,110702.77719665768,-47681545.46896156,-41108167.77833013,-32776660.908340864,-40491280.346976504,7862846.523272064,-405138.53085991286,-318834.25837048923,-230217.45107733537,-318022.84264988214,92066.40798185887,-80979.3129551738,-63596.66784727128,-45572.03308285637,-63371.408318670445,18636.431508502126,8276445.335673077,8383086.777730642,8486773.69532797,8382050.102481435,110702.77719665656,8000655.851512883,8000655.851512883,8000655.851512883,8000655.851512883,0,6909779.426369504,6998396.2336626435,7084700.506152069,6997584.817942042,92066.40798185211,6679561.975292159,6679561.975292159,6679561.975292159,6679561.975292158,0,1366665.9093035783,1384690.544067993,1402073.1891758952,1384465.2845393922,18636.431508501697,1321093.8762207215,1321093.8762207215,1321093.8762207215,1321093.8762207215,0,0,0,0,0,0,-80979.3129551738,-63596.66784727128,-45572.03308285637,-63371.408318670445,18636.431508502126,0,0,0,0,0,0,0,0,0,0,1366665.9093035783,1384690.544067993,1402073.1891758952,1384465.2845393922,18636.431508501697,1321093.8762207215,1321093.8762207215,1321093.8762207215,1321093.8762207215,0
55-64,NHW,sat_fat,CED,MJ,-31006242.72518127,-29967098.2952748,-29349455.47032921,-30114993.59526108,881349.5709191121,0,0,0,0,0,-31006242.72518127,-29967098.2952748,-29349455.47032921,-30114993.59526108,881349.5709191121,-588085113.2664984,-568404382.5239936,-556330488.9023606,-571073448.1804398,16872047.059457373,-23724274.434588324,-22927668.838028688,-22474191.616207708,-23048064.758989617,666148.7997825376,-7281968.290592896,-7039429.4572461,-6875263.854121523,-7066928.83627144,215375.6963906287,58932774.170114644,59550416.99506022,60589561.42496676,59698312.29504653,881349.5709191452,29583318.69978557,29583318.69978557,29583318.69978557,29583318.69978557,0,45086483.68735646,45539960.90917742,46336566.505737126,45660356.830138385,666148.7997825728,22612292.07114876,22612292.07114876,22612292.07114876,22612292.071148764,0,13846290.482758284,14010456.085882861,14252994.919229664,14037955.464908203,215375.6963906331,6971026.628636761,6971026.628636761,6971026.628636761,6971026.62863676,0,0,0,0,0,0,-7281968.290592896,-7039429.4572461,-6875263.854121523,-7066928.83627144,215375.6963906287,0,0,0,0,0,0,0,0,0,0,13846290.482758284,14010456.085882861,14252994.919229664,14037955.464908203,215375.6963906331,6971026.628636761,6971026.628636761,6971026.628636761,6971026.62863676,0
55-64,NHW,sat_fat,FL,mrh-eq,-850096.7510955802,-821675.781489505,-803865.7029052833,-825398.9011462956,24544.83236462989,0,0,0,0,0,-850096.7510955802,-821675.781489505,-803865.7029052833,-825398.9011462956,24544.83236462989,-588085113.2664984,-568404382.5239936,-556330488.9023606,-571073448.1804398,16872047.059457373,-650182.5387659426,-628403.704099124,-615307.6632609419,-631450.2984249614,18543.85566516874,-199914.2123296385,-193272.0773903813,-188558.03964434168,-193948.6027213348,6005.580145710335,1616015.766873812,1633825.845458033,1662246.8150641075,1637548.9651148238,24544.83236462903,812150.0639685281,812150.0639685281,812150.0639685281,812150.0639685281,0,1235827.9807564176,1248924.021594599,1270702.8562614166,1251970.6159204363,18543.855665167703,620520.317495475,620520.317495475,620520.317495475,620520.317495475,0,380187.7861173938,384901.8238634334,391543.95880269096,385578.34919438703,6005.580145710522,191629.7464730523,191629.7464730523,191629.7464730523,191629.7464730523,0,0,0,0,0,0,-199914.2123296385,-193272.0773903813,-188558.03964434168,-193948.6027213348,6005.580145710335,0,0,0,0,0,0,0,0,0,0,380187.7861173938,384901.8238634334,391543.95880269096,385578.34919438703,6005.580145710522,191629.7464730523,191629.7464730523,191629.7464730523,191629.7464730523,0
55-64,NHW,sat_fat,Food_price,USD,-3238027.7717116834,-3137837.849803527,-3054942.7777654007,-3143906.2181789763,96503.726554313,0,0,0,0,0,-3238027.7717116834,-3137837.849803527,-3054942.7777654007,-3143906.2181789763,96503.726554313,-588085113.2664984,-568404382.5239936,-556330488.9023606,-571073448.1804398,16872047.059457373,-2476903.3724344396,-2399456.8096720558,-2338196.910040347,-2405136.3405950996,73168.91005861068,-761124.3992772421,-738381.0401314744,-716745.867725055,-738769.8775838773,23359.549181294977,6171133.364485649,6254028.436523785,6354218.3584319325,6260096.804899228,96503.72655431271,3116190.5867202487,3116190.5867202487,3116190.5867202487,3116190.5867202487,0,4718959.434597125,4780219.334228839,4857665.896991223,4785898.865151881,73168.91005861269,2380762.5245567746,2380762.5245567746,2380762.5245567746,2380762.5245567746,0,1452173.9298885264,1473809.102294947,1496552.4614407152,1474197.9397473496,23359.549181295733,735428.0621634731,735428.0621634731,735428.0621634731,735428.0621634731,0,0,0,0,0,0,-761124.3992772421,-738381.0401314744,-716745.867725055,-738769.8775838773,23359.549181294977,0,0,0,0,0,0,0,0,0,0,1452173.9298885264,1473809.102294947,1496552.4614407152,1474197.9397473496,23359.549181295733,735428.0621634731,735428.0621634731,735428.0621634731,735428.0621634731,0
55-64,OTH,added_sugar,CED,MJ,-806247.0485106482,-727697.7614979094,-674688.6125817954,-736659.2134616375,69674.8581510482,0,0,0,0,0,-806247.0485106482,-727697.7614979094,-674688.6125817954,-736659.2134616375,69674.8581510482,-32558110.389811765,-28897813.52583526,-26955548.197240204,-29500631.608425245,2994574.06706924,-535265.6327449648,-482922.5142166433,-447808.8391478226,-488967.9329743629,46326.679302722725,-270981.4157656833,-244775.24728126562,-226879.77343397238,-247691.2804872742,23348.363872309274,1966344.9877097262,2019354.1366258392,2097903.4236385785,2028315.5885895677,69674.85815104791,1291656.375127932,1291656.375127932,1291656.375127932,1291656.375127932,0,1305229.9322262336,1340343.607295054,1392686.7258233752,1346389.0260527737,46326.67930272224,857421.0930784114,857421.0930784114,857421.0930784114,857421.0930784115,0,661115.0554834927,679010.5293307862,705216.6978152036,681926.5625367947,23348.363872309317,434235.2820495197,434235.2820495197,434235.2820495197,434235.2820495197,0,0,0,0,0,0,-270981.4157656833,-244775.24728126562,-226879.77343397238,-247691.2804872742,23348.363872309274,0,0,0,0,0,0,0,0,0,0,661115.0554834927,679010.5293307862,705216.6978152036,681926.5625367947,23348.363872309317,434235.2820495197,434235.2820495197,434235.2820495197,434235.2820495197,0
55-64,OTH,added_sugar,FL,mrh-eq,-43192.740324156846,-36636.99388653155,-34750.87246847063,-38275.45880567694,4664.16761178223,0,0,0,0,0,-43192.740324156846,-36636.99388653155,-34750.87246847063,-38275.45880567694,4664.16761178223,-32558110.389811765,-28897813.52583526,-26955548.197240204,-29500631.608425245,2994574.06706924,-28677.602210624864,-24314.774439136017,-23066.626313099147,-25407.644490171795,3101.1030840817334,-14515.138113531906,-12322.219447395539,-11684.246155371506,-12867.81431550513,1563.069374090088,102659.6068483623,104545.72826642319,111101.47470404839,106184.19318556855,4664.167611782171,67908.7343798917,67908.7343798917,67908.7343798917,67908.7343798917,0,68148.70420075378,69396.85232679071,73759.68009827954,70489.72237782647,3101.103084081744,45082.07788765469,45082.07788765469,45082.07788765469,45082.07788765469,0,34510.902647608535,35148.87593963256,37341.7946057689,35694.470807742146,1563.0693740900638,22826.65649223702,22826.65649223702,22826.65649223702,22826.65649223702,0,0,0,0,0,0,-14515.138113531906,-12322.219447395539,-11684.246155371506,-12867.81431550513,1563.069374090088,0,0,0,0,0,0,0,0,0,0,34510.902647608535,35148.87593963256,37341.7946057689,35694.470807742146,1563.0693740900638,22826.65649223702,22826.65649223702,22826.65649223702,22826.65649223702,0
